gvkey,iid,datadate,tic,cusip,conm,cshtrd,prccd,prcod
006066,01,2018/02/13,IBM,459200101,INTL BUSINESS MACHINES CORP,4865333.0000,150.7500,150.9000
006066,01,2018/02/14,IBM,459200101,INTL BUSINESS MACHINES CORP,5474399.0000,154.7600,150.1900
006066,01,2018/02/15,IBM,459200101,INTL BUSINESS MACHINES CORP,5527366.0000,156.0100,155.5000
006066,01,2018/02/16,IBM,459200101,INTL BUSINESS MACHINES CORP,4253815.0000,156.1800,155.7100
006066,01,2018/02/20,IBM,459200101,INTL BUSINESS MACHINES CORP,4482762.0000,155.1600,155.7900
006066,01,2018/02/21,IBM,459200101,INTL BUSINESS MACHINES CORP,3724635.0000,153.9600,155.4300
006066,01,2018/02/22,IBM,459200101,INTL BUSINESS MACHINES CORP,4019720.0000,153.1800,154.5000
006066,01,2018/02/23,IBM,459200101,INTL BUSINESS MACHINES CORP,3251395.0000,155.5200,154.3000
006066,01,2018/02/26,IBM,459200101,INTL BUSINESS MACHINES CORP,3598083.0000,158.5800,155.8100
006066,01,2018/02/27,IBM,459200101,INTL BUSINESS MACHINES CORP,4233110.0000,156.5500,158.4600
006066,01,2018/02/28,IBM,459200101,INTL BUSINESS MACHINES CORP,3793433.0000,155.8300,157.5000
006066,01,2018/03/01,IBM,459200101,INTL BUSINESS MACHINES CORP,4037578.0000,153.8100,155.5300
006066,01,2018/03/02,IBM,459200101,INTL BUSINESS MACHINES CORP,3260903.0000,154.4900,152.7900
006066,01,2018/03/05,IBM,459200101,INTL BUSINESS MACHINES CORP,3670382.0000,156.9500,154.1200
006066,01,2018/03/06,IBM,459200101,INTL BUSINESS MACHINES CORP,3592913.0000,155.7200,157.2800
006066,01,2018/03/07,IBM,459200101,INTL BUSINESS MACHINES CORP,4312067.0000,158.3200,155.0000
006066,01,2018/03/08,IBM,459200101,INTL BUSINESS MACHINES CORP,6391534.0000,156.2100,159.0000
006066,01,2018/03/09,IBM,459200101,INTL BUSINESS MACHINES CORP,5019427.0000,159.3100,157.4700
006066,01,2018/03/12,IBM,459200101,INTL BUSINESS MACHINES CORP,5061463.0000,160.2600,159.6400
006066,01,2018/03/13,IBM,459200101,INTL BUSINESS MACHINES CORP,4124286.0000,159.3200,160.0900
006066,01,2018/03/14,IBM,459200101,INTL BUSINESS MACHINES CORP,3630206.0000,158.1200,160.1700
006066,01,2018/03/15,IBM,459200101,INTL BUSINESS MACHINES CORP,3863182.0000,159.6100,158.7100
006066,01,2018/03/16,IBM,459200101,INTL BUSINESS MACHINES CORP,9206814.0000,160.2600,160.0600
006066,01,2018/03/19,IBM,459200101,INTL BUSINESS MACHINES CORP,5454834.0000,157.3500,159.7100
006066,01,2018/03/20,IBM,459200101,INTL BUSINESS MACHINES CORP,4335687.0000,156.2000,157.5200
006066,01,2018/03/21,IBM,459200101,INTL BUSINESS MACHINES CORP,3481845.0000,156.6900,156.5700
006066,01,2018/03/22,IBM,459200101,INTL BUSINESS MACHINES CORP,4739788.0000,152.0900,155.0000
006066,01,2018/03/23,IBM,459200101,INTL BUSINESS MACHINES CORP,4427791.0000,148.8900,152.2500
006066,01,2018/03/26,IBM,459200101,INTL BUSINESS MACHINES CORP,4102976.0000,153.3700,151.2100
006066,01,2018/03/27,IBM,459200101,INTL BUSINESS MACHINES CORP,3875906.0000,151.9100,153.9500
006066,01,2018/03/28,IBM,459200101,INTL BUSINESS MACHINES CORP,3664480.0000,152.5200,152.0700
006066,01,2018/03/29,IBM,459200101,INTL BUSINESS MACHINES CORP,3419328.0000,153.4300,153.0700
006066,01,2018/04/02,IBM,459200101,INTL BUSINESS MACHINES CORP,5136191.0000,150.0700,153.3400
006066,01,2018/04/03,IBM,459200101,INTL BUSINESS MACHINES CORP,4134866.0000,149.8500,150.8000
006066,01,2018/04/04,IBM,459200101,INTL BUSINESS MACHINES CORP,4801403.0000,154.1200,147.8900
006066,01,2018/04/05,IBM,459200101,INTL BUSINESS MACHINES CORP,3170798.0000,154.0300,154.4400
006066,01,2018/04/06,IBM,459200101,INTL BUSINESS MACHINES CORP,3672651.0000,150.5700,153.4600
006066,01,2018/04/09,IBM,459200101,INTL BUSINESS MACHINES CORP,4410622.0000,152.6900,151.8000
006066,01,2018/04/10,IBM,459200101,INTL BUSINESS MACHINES CORP,3834517.0000,155.3900,155.0300
006066,01,2018/04/11,IBM,459200101,INTL BUSINESS MACHINES CORP,3209656.0000,155.3600,154.3700
006066,01,2018/04/12,IBM,459200101,INTL BUSINESS MACHINES CORP,5632531.0000,158.0700,156.7500
006066,01,2018/04/13,IBM,459200101,INTL BUSINESS MACHINES CORP,3886410.0000,156.7100,158.6700
012141,01,2017/11/01,MSFT,594918104,MICROSOFT CORP,22278730.0000,83.1800,83.6800
012141,01,2017/11/02,MSFT,594918104,MICROSOFT CORP,23980410.0000,84.0500,83.3500
012141,01,2017/11/03,MSFT,594918104,MICROSOFT CORP,17629140.0000,84.1400,84.0800
012141,01,2017/11/06,MSFT,594918104,MICROSOFT CORP,19852030.0000,84.4700,84.2000
012141,01,2017/11/07,MSFT,594918104,MICROSOFT CORP,17927430.0000,84.2700,84.7700
012141,01,2017/11/08,MSFT,594918104,MICROSOFT CORP,18027540.0000,84.5600,84.1400
012141,01,2017/11/09,MSFT,594918104,MICROSOFT CORP,21174120.0000,84.0900,84.1100
012141,01,2017/11/10,MSFT,594918104,MICROSOFT CORP,19395240.0000,83.8700,83.7900
012141,01,2017/11/13,MSFT,594918104,MICROSOFT CORP,14185670.0000,83.9300,83.6600
012141,01,2017/11/14,MSFT,594918104,MICROSOFT CORP,18759800.0000,84.0500,83.5000
012141,01,2017/11/15,MSFT,594918104,MICROSOFT CORP,19337370.0000,82.9800,83.4700
012141,01,2017/11/16,MSFT,594918104,MICROSOFT CORP,20957350.0000,83.2000,83.1000
012141,01,2017/11/17,MSFT,594918104,MICROSOFT CORP,22075340.0000,82.4000,83.1200
012141,01,2017/11/20,MSFT,594918104,MICROSOFT CORP,16128540.0000,82.5300,82.4000
012141,01,2017/11/21,MSFT,594918104,MICROSOFT CORP,21195610.0000,83.7200,82.7400
012141,01,2017/11/22,MSFT,594918104,MICROSOFT CORP,20550600.0000,83.1100,83.8300
012141,01,2017/11/24,MSFT,594918104,MICROSOFT CORP,7425603.0000,83.2600,83.0100
012141,01,2017/11/27,MSFT,594918104,MICROSOFT CORP,17721740.0000,83.8700,83.3100
012141,01,2017/11/28,MSFT,594918104,MICROSOFT CORP,21897340.0000,84.8800,84.0700
012141,01,2017/11/29,MSFT,594918104,MICROSOFT CORP,27358660.0000,83.3400,84.7100
012141,01,2017/11/30,MSFT,594918104,MICROSOFT CORP,32998560.0000,84.1700,83.5100
012141,01,2017/12/01,MSFT,594918104,MICROSOFT CORP,29387350.0000,84.2600,83.6000
012141,01,2017/12/04,MSFT,594918104,MICROSOFT CORP,39084990.0000,81.0800,84.4200
012141,01,2017/12/05,MSFT,594918104,MICROSOFT CORP,26144410.0000,81.5900,81.3400
012141,01,2017/12/06,MSFT,594918104,MICROSOFT CORP,24876890.0000,82.7800,81.5500
012141,01,2017/12/07,MSFT,594918104,MICROSOFT CORP,23170300.0000,82.4900,82.5400
012141,01,2017/12/08,MSFT,594918104,MICROSOFT CORP,24027610.0000,84.1600,83.6300
012141,01,2017/12/11,MSFT,594918104,MICROSOFT CORP,21446720.0000,85.2300,84.2900
012141,01,2017/12/12,MSFT,594918104,MICROSOFT CORP,23821210.0000,85.5800,85.3100
012141,01,2017/12/13,MSFT,594918104,MICROSOFT CORP,21708830.0000,85.3500,85.7400
012141,01,2017/12/14,MSFT,594918104,MICROSOFT CORP,19302690.0000,84.6900,85.4300
012141,01,2017/12/15,MSFT,594918104,MICROSOFT CORP,53921240.0000,86.8500,85.2600
012141,01,2017/12/18,MSFT,594918104,MICROSOFT CORP,22278960.0000,86.3800,87.1200
012141,01,2017/12/19,MSFT,594918104,MICROSOFT CORP,23339920.0000,85.8300,86.3500
012141,01,2017/12/20,MSFT,594918104,MICROSOFT CORP,23584190.0000,85.5200,86.2000
012141,01,2017/12/21,MSFT,594918104,MICROSOFT CORP,17939970.0000,85.5000,86.0500
012141,01,2017/12/22,MSFT,594918104,MICROSOFT CORP,14071140.0000,85.5100,85.4000
012141,01,2017/12/26,MSFT,594918104,MICROSOFT CORP,9883700.0000,85.4000,85.3100
012141,01,2017/12/27,MSFT,594918104,MICROSOFT CORP,14662250.0000,85.7100,85.6500
012141,01,2017/12/28,MSFT,594918104,MICROSOFT CORP,10589110.0000,85.7200,85.9000
012141,01,2017/12/29,MSFT,594918104,MICROSOFT CORP,18547840.0000,85.5400,85.6300
012141,01,2018/01/02,MSFT,594918104,MICROSOFT CORP,22122680.0000,85.9500,86.1250
012141,01,2018/01/03,MSFT,594918104,MICROSOFT CORP,25979960.0000,86.3500,86.0550
012141,01,2018/01/04,MSFT,594918104,MICROSOFT CORP,21904860.0000,87.1100,86.5900
012141,01,2018/01/05,MSFT,594918104,MICROSOFT CORP,23400070.0000,88.1900,87.6600
012141,01,2018/01/08,MSFT,594918104,MICROSOFT CORP,22110230.0000,88.2800,88.2000
012141,01,2018/01/09,MSFT,594918104,MICROSOFT CORP,19466220.0000,88.2200,88.6500
012141,01,2018/01/10,MSFT,594918104,MICROSOFT CORP,18639390.0000,87.8200,87.8600
012141,01,2018/01/11,MSFT,594918104,MICROSOFT CORP,17699700.0000,88.0800,88.1300
012141,01,2018/01/12,MSFT,594918104,MICROSOFT CORP,24261620.0000,89.6000,88.6700
012141,01,2018/01/16,MSFT,594918104,MICROSOFT CORP,36584400.0000,88.3500,90.1000
012141,01,2018/01/17,MSFT,594918104,MICROSOFT CORP,25617320.0000,90.1400,89.0800
012141,01,2018/01/18,MSFT,594918104,MICROSOFT CORP,24138250.0000,90.1000,89.8000
012141,01,2018/01/19,MSFT,594918104,MICROSOFT CORP,35612750.0000,90.0000,90.1400
012141,01,2018/01/22,MSFT,594918104,MICROSOFT CORP,23511170.0000,91.6100,90.0000
012141,01,2018/01/23,MSFT,594918104,MICROSOFT CORP,23014000.0000,91.9000,91.9000
012141,01,2018/01/24,MSFT,594918104,MICROSOFT CORP,32735410.0000,91.8200,92.5500
012141,01,2018/01/25,MSFT,594918104,MICROSOFT CORP,26099100.0000,92.3300,92.4650
012141,01,2018/01/26,MSFT,594918104,MICROSOFT CORP,28964890.0000,94.0600,93.1200
012141,01,2018/01/29,MSFT,594918104,MICROSOFT CORP,31521680.0000,93.9200,95.1400
012141,01,2018/01/30,MSFT,594918104,MICROSOFT CORP,37310120.0000,92.7400,93.3000
012141,01,2018/01/31,MSFT,594918104,MICROSOFT CORP,47448270.0000,95.0100,93.7500
012141,01,2018/02/01,MSFT,594918104,MICROSOFT CORP,46866010.0000,94.2600,94.7900
012141,01,2018/02/02,MSFT,594918104,MICROSOFT CORP,47484680.0000,91.7800,93.6400
012141,01,2018/02/05,MSFT,594918104,MICROSOFT CORP,50588980.0000,88.0000,90.5600
012141,01,2018/02/06,MSFT,594918104,MICROSOFT CORP,67970920.0000,91.3300,86.8900
012141,01,2018/02/07,MSFT,594918104,MICROSOFT CORP,41082380.0000,89.6100,90.4900
012141,01,2018/02/08,MSFT,594918104,MICROSOFT CORP,55247060.0000,85.0100,89.7100
012141,01,2018/02/09,MSFT,594918104,MICROSOFT CORP,63470240.0000,88.1800,86.3000
012141,01,2018/02/12,MSFT,594918104,MICROSOFT CORP,35657250.0000,89.1300,88.7350
012141,01,2018/02/13,MSFT,594918104,MICROSOFT CORP,26320030.0000,89.8300,88.9300
012141,01,2018/02/14,MSFT,594918104,MICROSOFT CORP,34825510.0000,90.8100,88.5100
012141,01,2018/02/15,MSFT,594918104,MICROSOFT CORP,27523410.0000,92.6600,91.2100
012141,01,2018/02/16,MSFT,594918104,MICROSOFT CORP,30580470.0000,92.0000,92.4500
012141,01,2018/02/20,MSFT,594918104,MICROSOFT CORP,30325530.0000,92.7200,91.4750
012141,01,2018/02/21,MSFT,594918104,MICROSOFT CORP,26664100.0000,91.4900,92.9800
012141,01,2018/02/22,MSFT,594918104,MICROSOFT CORP,23613350.0000,91.7300,92.0500
012141,01,2018/02/23,MSFT,594918104,MICROSOFT CORP,26294200.0000,94.0600,92.7500
012141,01,2018/02/26,MSFT,594918104,MICROSOFT CORP,30167890.0000,95.4200,94.4000
012141,01,2018/02/27,MSFT,594918104,MICROSOFT CORP,25842000.0000,94.2000,95.7400
012141,01,2018/02/28,MSFT,594918104,MICROSOFT CORP,30011960.0000,93.7700,94.8400
012141,01,2018/03/01,MSFT,594918104,MICROSOFT CORP,36979700.0000,92.8500,93.9900
012141,01,2018/03/02,MSFT,594918104,MICROSOFT CORP,32815660.0000,93.0500,91.5800
012141,01,2018/03/05,MSFT,594918104,MICROSOFT CORP,23787950.0000,93.6400,92.3400
012141,01,2018/03/06,MSFT,594918104,MICROSOFT CORP,21884540.0000,93.3200,94.3400
012141,01,2018/03/07,MSFT,594918104,MICROSOFT CORP,26458530.0000,93.8600,93.1600
012141,01,2018/03/08,MSFT,594918104,MICROSOFT CORP,26957790.0000,94.4300,94.2700
012141,01,2018/03/09,MSFT,594918104,MICROSOFT CORP,36913460.0000,96.5400,95.2900
012141,01,2018/03/12,MSFT,594918104,MICROSOFT CORP,26042460.0000,96.7700,96.5000
012141,01,2018/03/13,MSFT,594918104,MICROSOFT CORP,34794600.0000,94.4100,97.0000
012141,01,2018/03/14,MSFT,594918104,MICROSOFT CORP,31971520.0000,93.8500,95.1200
012141,01,2018/03/15,MSFT,594918104,MICROSOFT CORP,27317810.0000,94.1800,93.5300
012141,01,2018/03/16,MSFT,594918104,MICROSOFT CORP,49067150.0000,94.6000,94.6800
012141,01,2018/03/19,MSFT,594918104,MICROSOFT CORP,32317260.0000,92.8900,93.7400
012141,01,2018/03/20,MSFT,594918104,MICROSOFT CORP,22402330.0000,93.1300,93.0500
012141,01,2018/03/21,MSFT,594918104,MICROSOFT CORP,24173600.0000,92.4800,92.9300
012141,01,2018/03/22,MSFT,594918104,MICROSOFT CORP,38354400.0000,89.7900,91.2650
012141,01,2018/03/23,MSFT,594918104,MICROSOFT CORP,43857770.0000,87.1800,89.5000
012141,01,2018/03/26,MSFT,594918104,MICROSOFT CORP,56261750.0000,93.7800,90.6100
012141,01,2018/03/27,MSFT,594918104,MICROSOFT CORP,55091770.0000,89.4700,94.9400
012141,01,2018/03/28,MSFT,594918104,MICROSOFT CORP,52235580.0000,89.3900,89.8200
012141,01,2018/03/29,MSFT,594918104,MICROSOFT CORP,45763610.0000,91.2700,90.1800
012141,01,2018/04/02,MSFT,594918104,MICROSOFT CORP,48473940.0000,88.5200,90.4700
012141,01,2018/04/03,MSFT,594918104,MICROSOFT CORP,37188830.0000,89.7100,89.5750
012141,01,2018/04/04,MSFT,594918104,MICROSOFT CORP,35479140.0000,92.3300,87.8500
012141,01,2018/04/05,MSFT,594918104,MICROSOFT CORP,29686720.0000,92.3800,92.4350
012141,01,2018/04/06,MSFT,594918104,MICROSOFT CORP,37809230.0000,90.2300,91.4900
012141,01,2018/04/09,MSFT,594918104,MICROSOFT CORP,31508070.0000,90.7700,91.0400
012141,01,2018/04/10,MSFT,594918104,MICROSOFT CORP,26885740.0000,92.8800,92.3900
012141,01,2018/04/11,MSFT,594918104,MICROSOFT CORP,24849510.0000,91.8600,92.0100
012141,01,2018/04/12,MSFT,594918104,MICROSOFT CORP,26684870.0000,93.5800,92.4300
012141,01,2018/04/13,MSFT,594918104,MICROSOFT CORP,23332360.0000,93.0800,94.0500
020530,90,2017/11/01,BABA,01609W102,ALIBABA GROUP HLDG,28214690.0000,186.0800,187.8800
020530,90,2017/11/02,BABA,01609W102,ALIBABA GROUP HLDG,41199480.0000,184.8100,190.9900
020530,90,2017/11/03,BABA,01609W102,ALIBABA GROUP HLDG,19670240.0000,183.2100,186.5100
020530,90,2017/11/06,BABA,01609W102,ALIBABA GROUP HLDG,19834840.0000,187.8400,184.0700
020530,90,2017/11/07,BABA,01609W102,ALIBABA GROUP HLDG,17747070.0000,188.5100,189.5800
020530,90,2017/11/08,BABA,01609W102,ALIBABA GROUP HLDG,13931400.0000,185.9000,187.9800
020530,90,2017/11/09,BABA,01609W102,ALIBABA GROUP HLDG,19705730.0000,185.1300,184.2100
020530,90,2017/11/10,BABA,01609W102,ALIBABA GROUP HLDG,14987690.0000,186.4100,187.0300
020530,90,2017/11/13,BABA,01609W102,ALIBABA GROUP HLDG,17164020.0000,184.5400,186.7700
020530,90,2017/11/14,BABA,01609W102,ALIBABA GROUP HLDG,14445780.0000,181.7900,184.3000
020530,90,2017/11/15,BABA,01609W102,ALIBABA GROUP HLDG,16524530.0000,181.4800,179.3700
020530,90,2017/11/16,BABA,01609W102,ALIBABA GROUP HLDG,18376040.0000,185.4300,183.3100
020530,90,2017/11/17,BABA,01609W102,ALIBABA GROUP HLDG,13415770.0000,185.1300,185.9200
020530,90,2017/11/20,BABA,01609W102,ALIBABA GROUP HLDG,25925840.0000,188.0000,187.6000
020530,90,2017/11/21,BABA,01609W102,ALIBABA GROUP HLDG,19598400.0000,190.9000,190.3500
020530,90,2017/11/22,BABA,01609W102,ALIBABA GROUP HLDG,14399670.0000,189.8400,191.5400
020530,90,2017/11/24,BABA,01609W102,ALIBABA GROUP HLDG,9887763.0000,191.1900,189.3900
020530,90,2017/11/27,BABA,01609W102,ALIBABA GROUP HLDG,14939040.0000,188.0300,190.4900
020530,90,2017/11/28,BABA,01609W102,ALIBABA GROUP HLDG,13321870.0000,186.6900,188.8300
020530,90,2017/11/29,BABA,01609W102,ALIBABA GROUP HLDG,40167810.0000,179.9100,185.2500
020530,90,2017/11/30,BABA,01609W102,ALIBABA GROUP HLDG,25806000.0000,177.0800,179.5300
020530,90,2017/12/01,BABA,01609W102,ALIBABA GROUP HLDG,26767270.0000,174.6100,175.2700
020530,90,2017/12/04,BABA,01609W102,ALIBABA GROUP HLDG,35867700.0000,169.5800,177.2000
020530,90,2017/12/05,BABA,01609W102,ALIBABA GROUP HLDG,31587150.0000,168.9600,165.2800
020530,90,2017/12/06,BABA,01609W102,ALIBABA GROUP HLDG,23787250.0000,172.6300,168.3000
020530,90,2017/12/07,BABA,01609W102,ALIBABA GROUP HLDG,15683080.0000,174.4700,173.7600
020530,90,2017/12/08,BABA,01609W102,ALIBABA GROUP HLDG,23531130.0000,177.6200,177.7200
020530,90,2017/12/11,BABA,01609W102,ALIBABA GROUP HLDG,15612400.0000,179.2900,179.1900
020530,90,2017/12/12,BABA,01609W102,ALIBABA GROUP HLDG,22620890.0000,174.6400,178.0000
020530,90,2017/12/13,BABA,01609W102,ALIBABA GROUP HLDG,18622660.0000,176.4700,175.1900
020530,90,2017/12/14,BABA,01609W102,ALIBABA GROUP HLDG,32798190.0000,171.7500,173.1100
020530,90,2017/12/15,BABA,01609W102,ALIBABA GROUP HLDG,41334200.0000,173.5500,172.8900
020530,90,2017/12/18,BABA,01609W102,ALIBABA GROUP HLDG,16996660.0000,173.3700,174.6000
020530,90,2017/12/19,BABA,01609W102,ALIBABA GROUP HLDG,23917700.0000,171.2800,171.9700
020530,90,2017/12/20,BABA,01609W102,ALIBABA GROUP HLDG,17103480.0000,172.6400,171.7900
020530,90,2017/12/21,BABA,01609W102,ALIBABA GROUP HLDG,14804920.0000,175.3200,172.8000
020530,90,2017/12/22,BABA,01609W102,ALIBABA GROUP HLDG,12520190.0000,176.2900,175.8400
020530,90,2017/12/26,BABA,01609W102,ALIBABA GROUP HLDG,12864270.0000,172.3300,174.5500
020530,90,2017/12/27,BABA,01609W102,ALIBABA GROUP HLDG,10138450.0000,172.9700,172.2900
020530,90,2017/12/28,BABA,01609W102,ALIBABA GROUP HLDG,9497180.0000,172.3000,173.0400
020530,90,2017/12/29,BABA,01609W102,ALIBABA GROUP HLDG,9690315.0000,172.4300,172.2800
020530,90,2018/01/02,BABA,01609W102,ALIBABA GROUP HLDG,29917780.0000,183.6500,176.3990
020530,90,2018/01/03,BABA,01609W102,ALIBABA GROUP HLDG,20106870.0000,184.0000,185.1900
020530,90,2018/01/04,BABA,01609W102,ALIBABA GROUP HLDG,19448620.0000,185.7100,185.9000
020530,90,2018/01/05,BABA,01609W102,ALIBABA GROUP HLDG,18143940.0000,190.7000,187.1700
020530,90,2018/01/08,BABA,01609W102,ALIBABA GROUP HLDG,16142360.0000,190.3300,190.4600
020530,90,2018/01/09,BABA,01609W102,ALIBABA GROUP HLDG,19483090.0000,190.8000,191.1300
020530,90,2018/01/10,BABA,01609W102,ALIBABA GROUP HLDG,17933960.0000,189.7900,188.1000
020530,90,2018/01/11,BABA,01609W102,ALIBABA GROUP HLDG,12390410.0000,188.7500,189.7300
020530,90,2018/01/12,BABA,01609W102,ALIBABA GROUP HLDG,11775870.0000,187.7900,189.9100
020530,90,2018/01/16,BABA,01609W102,ALIBABA GROUP HLDG,27401460.0000,182.4000,190.4000
020530,90,2018/01/17,BABA,01609W102,ALIBABA GROUP HLDG,21326040.0000,183.8300,183.3000
020530,90,2018/01/18,BABA,01609W102,ALIBABA GROUP HLDG,14158750.0000,184.4000,184.2800
020530,90,2018/01/19,BABA,01609W102,ALIBABA GROUP HLDG,13732300.0000,184.0500,185.1500
020530,90,2018/01/22,BABA,01609W102,ALIBABA GROUP HLDG,15983160.0000,184.0200,184.9750
020530,90,2018/01/23,BABA,01609W102,ALIBABA GROUP HLDG,31085160.0000,192.2800,185.2800
020530,90,2018/01/24,BABA,01609W102,ALIBABA GROUP HLDG,34481880.0000,195.5300,194.7100
020530,90,2018/01/25,BABA,01609W102,ALIBABA GROUP HLDG,23264200.0000,198.3300,196.3400
020530,90,2018/01/26,BABA,01609W102,ALIBABA GROUP HLDG,23707370.0000,205.2200,200.3300
020530,90,2018/01/29,BABA,01609W102,ALIBABA GROUP HLDG,21882900.0000,203.0100,204.8300
020530,90,2018/01/30,BABA,01609W102,ALIBABA GROUP HLDG,23343870.0000,199.6600,198.6800
020530,90,2018/01/31,BABA,01609W102,ALIBABA GROUP HLDG,26668400.0000,204.2900,202.8200
020530,90,2018/02/01,BABA,01609W102,ALIBABA GROUP HLDG,52506760.0000,192.2200,192.7500
020530,90,2018/02/02,BABA,01609W102,ALIBABA GROUP HLDG,32188350.0000,187.3100,194.7900
020530,90,2018/02/05,BABA,01609W102,ALIBABA GROUP HLDG,30955960.0000,180.5300,183.7000
020530,90,2018/02/06,BABA,01609W102,ALIBABA GROUP HLDG,35757700.0000,185.1700,174.7200
020530,90,2018/02/07,BABA,01609W102,ALIBABA GROUP HLDG,19633580.0000,180.3000,183.5000
020530,90,2018/02/08,BABA,01609W102,ALIBABA GROUP HLDG,31996320.0000,173.7000,182.2700
020530,90,2018/02/09,BABA,01609W102,ALIBABA GROUP HLDG,28034620.0000,176.6700,175.1200
020530,90,2018/02/12,BABA,01609W102,ALIBABA GROUP HLDG,18256850.0000,177.4400,180.4400
020530,90,2018/02/13,BABA,01609W102,ALIBABA GROUP HLDG,15473030.0000,179.2500,177.4200
020530,90,2018/02/14,BABA,01609W102,ALIBABA GROUP HLDG,21028000.0000,186.7600,179.2200
020530,90,2018/02/15,BABA,01609W102,ALIBABA GROUP HLDG,14352070.0000,187.4500,189.2500
020530,90,2018/02/16,BABA,01609W102,ALIBABA GROUP HLDG,16102610.0000,183.6800,186.7500
020530,90,2018/02/20,BABA,01609W102,ALIBABA GROUP HLDG,14842160.0000,187.1900,183.6700
020530,90,2018/02/21,BABA,01609W102,ALIBABA GROUP HLDG,22048070.0000,188.8200,189.3700
020530,90,2018/02/22,BABA,01609W102,ALIBABA GROUP HLDG,12269440.0000,188.7500,190.2000
020530,90,2018/02/23,BABA,01609W102,ALIBABA GROUP HLDG,16926210.0000,193.2900,190.1800
020530,90,2018/02/26,BABA,01609W102,ALIBABA GROUP HLDG,19444110.0000,194.1900,194.4600
020530,90,2018/02/27,BABA,01609W102,ALIBABA GROUP HLDG,22994700.0000,188.2600,192.5900
020530,90,2018/02/28,BABA,01609W102,ALIBABA GROUP HLDG,19131410.0000,186.1400,187.2500
020530,90,2018/03/01,BABA,01609W102,ALIBABA GROUP HLDG,17277910.0000,181.9900,186.1800
020530,90,2018/03/02,BABA,01609W102,ALIBABA GROUP HLDG,18884930.0000,179.7600,178.0100
020530,90,2018/03/05,BABA,01609W102,ALIBABA GROUP HLDG,15636200.0000,181.6000,179.4100
020530,90,2018/03/06,BABA,01609W102,ALIBABA GROUP HLDG,17638850.0000,187.3700,185.1900
020530,90,2018/03/07,BABA,01609W102,ALIBABA GROUP HLDG,13718270.0000,189.0500,184.3700
020530,90,2018/03/08,BABA,01609W102,ALIBABA GROUP HLDG,14320500.0000,187.1800,189.0500
020530,90,2018/03/09,BABA,01609W102,ALIBABA GROUP HLDG,14199320.0000,190.5500,189.6400
020530,90,2018/03/12,BABA,01609W102,ALIBABA GROUP HLDG,17811070.0000,192.7400,192.3000
020530,90,2018/03/13,BABA,01609W102,ALIBABA GROUP HLDG,14775890.0000,188.4100,193.8800
020530,90,2018/03/14,BABA,01609W102,ALIBABA GROUP HLDG,20019190.0000,192.5600,190.2900
020530,90,2018/03/15,BABA,01609W102,ALIBABA GROUP HLDG,33525850.0000,199.0600,198.4400
020530,90,2018/03/16,BABA,01609W102,ALIBABA GROUP HLDG,26932920.0000,200.2800,198.4000
020530,90,2018/03/19,BABA,01609W102,ALIBABA GROUP HLDG,19511150.0000,194.5300,198.0000
020530,90,2018/03/20,BABA,01609W102,ALIBABA GROUP HLDG,11930750.0000,198.9500,194.9500
020530,90,2018/03/21,BABA,01609W102,ALIBABA GROUP HLDG,12033510.0000,195.3000,198.8000
020530,90,2018/03/22,BABA,01609W102,ALIBABA GROUP HLDG,25307040.0000,184.6500,190.7500
020530,90,2018/03/23,BABA,01609W102,ALIBABA GROUP HLDG,18698590.0000,181.2000,186.8500
020530,90,2018/03/26,BABA,01609W102,ALIBABA GROUP HLDG,16744070.0000,190.5000,187.8900
020530,90,2018/03/27,BABA,01609W102,ALIBABA GROUP HLDG,16598970.0000,181.8900,192.2400
020530,90,2018/03/28,BABA,01609W102,ALIBABA GROUP HLDG,20047810.0000,178.9100,180.7300
020530,90,2018/03/29,BABA,01609W102,ALIBABA GROUP HLDG,16368940.0000,183.5400,180.8800
020530,90,2018/04/02,BABA,01609W102,ALIBABA GROUP HLDG,16009300.0000,177.6100,182.8100
020530,90,2018/04/03,BABA,01609W102,ALIBABA GROUP HLDG,19936030.0000,174.6700,179.2600
020530,90,2018/04/04,BABA,01609W102,ALIBABA GROUP HLDG,24542530.0000,172.0700,166.8800
020530,90,2018/04/05,BABA,01609W102,ALIBABA GROUP HLDG,18142960.0000,172.5700,175.4800
020530,90,2018/04/06,BABA,01609W102,ALIBABA GROUP HLDG,18187360.0000,167.5200,169.8400
020530,90,2018/04/09,BABA,01609W102,ALIBABA GROUP HLDG,14701160.0000,169.8700,169.7500
020530,90,2018/04/10,BABA,01609W102,ALIBABA GROUP HLDG,20546750.0000,177.1000,175.1000
020530,90,2018/04/11,BABA,01609W102,ALIBABA GROUP HLDG,10154830.0000,175.3600,176.4800
020530,90,2018/04/12,BABA,01609W102,ALIBABA GROUP HLDG,11108990.0000,175.9200,175.9300
020530,90,2018/04/13,BABA,01609W102,ALIBABA GROUP HLDG,13512220.0000,172.0400,176.7200
030091,01,2017/11/01,SNAP,83304A106,SNAP INC,20425030.0000,14.5100,15.4500
030091,01,2017/11/02,SNAP,83304A106,SNAP INC,11795140.0000,14.5500,14.4500
030091,01,2017/11/03,SNAP,83304A106,SNAP INC,12768360.0000,15.2700,14.6400
030091,01,2017/11/06,SNAP,83304A106,SNAP INC,17701980.0000,14.8300,15.1900
030091,01,2017/11/07,SNAP,83304A106,SNAP INC,39798690.0000,15.1200,14.8700
